timestamp,studio,slot_start,slot_end,percentage,level
2026-08-15 14:09:41,Gummersbach,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Freising,14:00:00,15:00:00,29,LOW
2026-08-15 14:09:41,Göppingen,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Esslingen,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Friedrichshafen,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Gelsenkirchen,14:00:00,15:00:00,0,LOW
2026-08-15 14:09:41,Fürth-Poppenreuth,closed,closed,0,CLOSED
2026-08-15 14:09:41,Fürth-Südstadt,closed,closed,0,CLOSED
2026-08-15 14:09:41,Gnarrenburg,closed,closed,0,CLOSED
2026-08-15 14:09:41,Göttingen Weende,closed,closed,0,CLOSED
2026-08-15 14:09:41,Göttingen Grone,closed,closed,0,CLOSED
2026-08-15 14:09:41,Gütersloh,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Gütersloh Kampstrasse,closed,closed,0,CLOSED
2026-08-15 14:09:41,Haan,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Hagen City,14:00:00,15:00:00,24,LOW
2026-08-15 14:09:41,Hagen Markt,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Hainburg,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Haltern (Haltern am See),14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Hanau,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Hamm,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Hannover,14:00:00,15:00:00,17,LOW
2026-08-15 14:09:41,Hannover City,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Hannover-Hainholz,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Herford Süd,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Heilbronn Wollhaus,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Heilbronn Böckingen,closed,closed,0,CLOSED
2026-08-15 14:09:41,Hannover Misburg,14:00:00,15:00:00,17,LOW
2026-08-15 14:09:41,Herford Nord,14:00:00,15:00:00,27,LOW
2026-08-15 14:09:41,Hof,14:00:00,15:00:00,6,LOW
2026-08-15 14:09:41,Heusenstamm,14:00:00,15:00:00,23,LOW
2026-08-15 14:09:41,Heidenheim,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Jülich,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Iserlohn,14:00:00,15:00:00,8,LOW
2026-08-15 14:09:41,Homburg,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Kaiserslautern,14:00:00,15:00:00,10,LOW
2026-08-15 14:09:41,Kamp-Lintfort,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Kaiserslautern Augustastr.,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Kirchheim u. Teck,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Koblenz,14:00:00,15:00:00,28,LOW
2026-08-15 14:09:41,Kassel Holländische Str.,closed,closed,0,CLOSED
2026-08-15 14:09:41,Köln Agnesviertel,14:00:00,15:00:00,18,LOW
2026-08-15 14:09:41,Krefeld,14:00:00,15:00:00,8,LOW
2026-08-15 14:09:41,Kassel Kurfürstengalerie,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Köln Hürth,14:00:00,15:00:00,28,LOW
2026-08-15 14:09:41,Köln Ossendorf,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Köln Lindenthal,14:00:00,15:00:00,17,LOW
2026-08-15 14:09:41,Köln Sülz,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Lahr,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Köln Porz,14:00:00,15:00:00,30,LOW
2026-08-15 14:09:41,Köln Poll,14:00:00,15:00:00,23,LOW
2026-08-15 14:09:41,Landshut Kumhausen,14:00:00,15:00:00,10,LOW
2026-08-15 14:09:41,Langen,14:00:00,15:00:00,18,LOW
2026-08-15 14:09:41,Laatzen,closed,closed,0,CLOSED
2026-08-15 14:09:41,Langenfeld Berghausen (Langenfeld (Rheinland)),14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Lahnstein,14:00:00,15:00:00,31,LOW
2026-08-15 14:09:41,Langenselbold,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Langenfeld City,14:00:00,15:00:00,20,LOW
2026-08-15 14:09:41,Menden,14:00:00,15:00:00,8,LOW
2026-08-15 14:09:41,Melle,14:00:00,15:00:00,18,LOW
2026-08-15 14:09:41,Lippstadt,14:00:00,15:00:00,10,LOW
2026-08-15 14:09:41,Marburg,14:00:00,15:00:00,22,LOW
2026-08-15 14:09:41,Leipzig - Südvorstadt,closed,closed,0,CLOSED
2026-08-15 14:09:41,Leverkusen,14:00:00,15:00:00,49,NORMAL
2026-08-15 14:09:41,Minden,14:00:00,15:00:00,18,LOW
2026-08-15 14:09:41,Mönchengladbach,14:00:00,15:00:00,7,LOW
2026-08-15 14:09:41,Monheim (Monheim am Rhein),14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Mülheim,14:00:00,15:00:00,0,LOW
2026-08-15 14:09:41,Moers,14:00:00,15:00:00,9,LOW
2026-08-15 14:09:41,München Haar (Haar (München)),14:00:00,15:00:00,23,LOW
2026-08-15 14:09:41,München - Sendling,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Großhadern,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Giesing,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Neuried,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Laim,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Freiham,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Pasing,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Perlach,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Unterhaching,14:00:00,15:00:00,22,LOW
2026-08-15 14:09:41,München Schwabing,closed,closed,0,CLOSED
2026-08-15 14:09:41,München Trudering,closed,closed,0,CLOSED
2026-08-15 14:09:41,München-Berg am Laim,closed,closed,0,CLOSED
2026-08-15 14:09:41,München-Neuhausen,closed,closed,0,CLOSED
2026-08-15 14:09:41,Neumarkt NeuerMarkt,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Münster,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Neustadt am Rübenberge,closed,closed,0,CLOSED
2026-08-15 14:09:41,Neumarkt Süd (Neumarkt in der Oberpfalz),closed,closed,0,CLOSED
2026-08-15 14:09:41,Nürnberg,14:00:00,15:00:00,23,LOW
2026-08-15 14:09:41,Nürnberg Eberhardshof,closed,closed,0,CLOSED
2026-08-15 14:09:41,Neuwied,14:00:00,15:00:00,6,LOW
2026-08-15 14:09:41,Nürnberg City,closed,closed,0,CLOSED
2026-08-15 14:09:41,Oldenburg,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Osnabrück,14:00:00,15:00:00,53,NORMAL
2026-08-15 14:09:41,Obertshausen,14:00:00,15:00:00,20,LOW
2026-08-15 14:09:41,Oyten,closed,closed,0,CLOSED
2026-08-15 14:09:41,Oberhausen,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Paderborn,14:00:00,15:00:00,18,LOW
2026-08-15 14:09:41,Pulheim,14:00:00,15:00:00,21,LOW
2026-08-15 14:09:41,Ravensburg,14:00:00,15:00:00,8,LOW
2026-08-15 14:09:41,Saarlouis,14:00:00,15:00:00,36,LOW
2026-08-15 14:09:41,Recklinghausen-City,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Passau,14:00:00,15:00:00,10,LOW
2026-08-15 14:09:41,Rosenheim-City,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Recklinghausen-Hochlarmark,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Regensburg,14:00:00,15:00:00,8,LOW
2026-08-15 14:09:41,Rosenheim Aicherpark,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Schwabach,14:00:00,15:00:00,19,LOW
2026-08-15 14:09:41,Schweinfurt,closed,closed,0,CLOSED
2026-08-15 14:09:41,Straubing,14:00:00,15:00:00,19,LOW
2026-08-15 14:09:41,Stuttgart-Degerloch,14:00:00,15:00:00,21,LOW
2026-08-15 14:09:41,Sindelfingen,14:00:00,15:00:00,6,LOW
2026-08-15 14:09:41,Soest,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Siegen,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Springe,closed,closed,0,CLOSED
2026-08-15 14:09:41,Tönisvorst,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Unna,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Völklingen,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Weinheim,closed,closed,0,CLOSED
2026-08-15 14:09:41,Wanne-Eickel (Herne),14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Weiden,14:00:00,15:00:00,20,LOW
2026-08-15 14:09:41,Wesel City,14:00:00,15:00:00,13,LOW
2026-08-15 14:09:41,Weiskirchen (Rodgau),14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Wesel Industriegebiet,14:00:00,15:00:00,11,LOW
2026-08-15 14:09:41,Wiesbaden,14:00:00,15:00:00,14,LOW
2026-08-15 14:09:41,Werne,14:00:00,15:00:00,24,LOW
2026-08-15 14:09:41,Winsen (Winsen (Luhe)),closed,closed,0,CLOSED
2026-08-15 14:09:41,Wuppertal Elberfeld Gathe,14:00:00,15:00:00,12,LOW
2026-08-15 14:09:41,Wuppertal-Barmen,14:00:00,15:00:00,15,LOW
2026-08-15 14:09:41,Würzburg,14:00:00,15:00:00,31,LOW
2026-08-15 14:09:41,Wuppertal Elberfeld Neumarkt,14:00:00,15:00:00,16,LOW
2026-08-15 14:09:41,Soltau,closed,closed,0,CLOSED
2026-08-15 14:09:41,Syke,closed,closed,0,CLOSED
